price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides,address,gmaps_info,coord
"₹ 65,000",3 BHK Apartment for rent in OU Colony 3325 sqft,Semi-Furnished,Bachelors/Family,4,Immediately,78.39062179999999,17.4071323,3,6 out of 8 Floors,West,"Garden/Park, Main Road",2 Covered,," OU Colony, Hyderabad","[{'address_components': [{'long_name': 'OU Colony', 'short_name': 'OU Colony', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Shaikpet', 'short_name': 'Shaikpet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500008', 'short_name': '500008', 'types': ['postal_code']}], 'formatted_address': 'OU Colony, Shaikpet, Hyderabad, Telangana 500008, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4103215, 'lng': 78.394346}, 'southwest': {'lat': 17.403259, 'lng': 78.38579709999999}}, 'location': {'lat': 17.4071323, 'lng': 78.39062179999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4103215, 'lng': 78.394346}, 'southwest': {'lat': 17.403259, 'lng': 78.38579709999999}}}, 'place_id': 'ChIJNd0AJ6SWyzsR7lm3BhZ5jak', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.4071323, 78.39062179999999)"
"₹ 14,000",2 BHK Apartment for rent in Shaikpet 900 sqft,Semi-Furnished,Family,2,Immediately,17.399038314819336,78.40162658691406,1,2 out of 3 Floors,East,"Garden/Park, Main Road",1 Open,Same Premise," Shaikpet, Hyderabad","[{'address_components': [{'long_name': 'Shaikpet', 'short_name': 'Shaikpet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Shaikpet, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.41301, 'lng': 78.40768419999999}, 'southwest': {'lat': 17.4002392, 'lng': 78.38579709999999}}, 'location': {'lat': 17.4059875, 'lng': 78.3908428}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.41301, 'lng': 78.40768419999999}, 'southwest': {'lat': 17.4002392, 'lng': 78.38579709999999}}}, 'place_id': 'ChIJL5hF07yWyzsRIXzjAAKrfCw', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.4059875, 78.3908428)"
"₹ 55,000","4 BHK Apartment for rent in Lanco Hills, Manikonda, Outer Ring Road 3600 sqft",,,,,17.40896,78.37323,,,,,,," Lanco Hills, Manikonda, Outer Ring Road, Hyderabad","[{'address_components': [{'long_name': 'Manikonda', 'short_name': 'Manikonda', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500089', 'short_name': '500089', 'types': ['postal_code']}], 'formatted_address': '99LH Lanco Hills, Gachibowli, Manikonda, Hyderabad, Telangana 500089, India', 'geometry': {'location': {'lat': 17.4082259, 'lng': 78.3743967}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4095748802915, 'lng': 78.37574568029152}, 'southwest': {'lat': 17.4068769197085, 'lng': 78.37304771970851}}}, 'place_id': 'ChIJ-yqCQBmUyzsRlQSc7r6he6c', 'plus_code': {'compound_code': 'C95F+7Q Manikonda, Hyderabad, Telangana, India', 'global_code': '7J9WC95F+7Q'}, 'types': ['establishment', 'point_of_interest']}]","(17.4082259, 78.3743967)"
"₹ 12,000","2 BHK Apartment for rent in Kalimandir, Bandlaguda 1095 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.458358764648438,78.4537582397461,1,2 out of 4 Floors,North - East,Main Road,1 Covered,," Kalimandir, Bandlaguda, Hyderabad","[{'address_components': [{'long_name': 'Kalimandir', 'short_name': 'Kalimandir', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Bandlaguda Jagir', 'short_name': 'Bandlaguda Jagir', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500086', 'short_name': '500086', 'types': ['postal_code']}], 'formatted_address': 'Kalimandir, Bandlaguda Jagir, Hyderabad, Telangana 500086, India', 'geometry': {'bounds': {'northeast': {'lat': 17.353427, 'lng': 78.381175}, 'southwest': {'lat': 17.3479629, 'lng': 78.3761459}}, 'location': {'lat': 17.3510775, 'lng': 78.3778232}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.353427, 'lng': 78.381175}, 'southwest': {'lat': 17.3479629, 'lng': 78.3761459}}}, 'place_id': 'ChIJ-c8N0OCVyzsR_IFMVO9qLzc', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.3510775, 78.3778232)"
"₹ 25,000","2 BHK Apartment for rent in Banjara Hills, NH 9 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.415895462036133,78.43576049804688,4,4 out of 4 Floors,North,Main Road,1 Covered,," Banjara Hills, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5684436, 'lng': 78.656655}, 'southwest': {'lat': 17.3174502, 'lng': 78.1594361}}, 'location': {'lat': 17.4244895, 'lng': 78.4535709}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4438393, 'lng': 78.4729207}, 'southwest': {'lat': 17.4051397, 'lng': 78.4342211}}}, 'place_id': 'EiFOSDY1LCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgk3pgj8HD_JOxGAAQe4yLslxRIUChIJx9Lr6tqZyzsRwvu6koO3k64', 'types': ['route']}]","(17.4244895, 78.4535709)"
"₹ 35,000","3 BHK Apartment for rent in Pearl Celestial, Kokapet, Outer Ring Road 2358 sqft",,,,,17.3965068,78.338892,,,,,,," Pearl Celestial, Kokapet, Outer Ring Road, Hyderabad","[{'address_components': [{'long_name': 'Akshayapatra Foundation', 'short_name': 'Akshayapatra Foundation', 'types': []}, {'long_name': 'Kokapet', 'short_name': 'Kokapet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500075', 'short_name': '500075', 'types': ['postal_code']}], 'formatted_address': 'Flat #G7, BPR Pearl Celestial Apartments, near Akshayapatra Foundation, Kokapet, Hyderabad, Telangana 500075, India', 'geometry': {'location': {'lat': 17.396398, 'lng': 78.338616}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.3977469802915, 'lng': 78.3399649802915}, 'southwest': {'lat': 17.3950490197085, 'lng': 78.33726701970849}}}, 'place_id': 'ChIJb8wXM4eVyzsRVcIuXzb3li0', 'plus_code': {'compound_code': '98WQ+HC Hyderabad, Telangana, India', 'global_code': '7J9W98WQ+HC'}, 'types': ['establishment', 'lodging', 'point_of_interest']}]","(17.396398, 78.338616)"
"₹ 13,000","3 BHK Apartment for rent in Ashok Colony, Secunderabad 1450 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,78.5596971,17.4883448,1,4 out of 5 Floors,,,,," Ashok Colony, Secunderabad, Hyderabad","[{'address_components': [{'long_name': 'Ramdas Nagar Colony', 'short_name': 'Ramdas Nagar Colony', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Kapra', 'short_name': 'Kapra', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Secunderabad', 'short_name': 'SC', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500062', 'short_name': '500062', 'types': ['postal_code']}], 'formatted_address': 'Ramdas Nagar Colony, Kapra, Secunderabad, Telangana 500062, India', 'geometry': {'bounds': {'northeast': {'lat': 17.490742, 'lng': 78.562395}, 'southwest': {'lat': 17.48579, 'lng': 78.557816}}, 'location': {'lat': 17.4883448, 'lng': 78.5596971}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.490742, 'lng': 78.562395}, 'southwest': {'lat': 17.48579, 'lng': 78.557816}}}, 'place_id': 'ChIJSZMwnXubyzsRivAxLMEdLXk', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.4883448, 78.5596971)"
"₹ 25,000","2 BHK Apartment for rent in Financial District, Nanakram Guda 1200 sqft",Furnished,Bachelors/Family,2,Immediately,78.341552,17.4107978,1,1 out of 4 Floors,,,,," Financial District, Nanakram Guda, Hyderabad","[{'address_components': [{'long_name': 'Financial District', 'short_name': 'Financial District', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Nanakramguda', 'short_name': 'Nanakramguda', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500032', 'short_name': '500032', 'types': ['postal_code']}], 'formatted_address': 'Financial District, Nanakramguda, Hyderabad, Telangana 500032, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4271809, 'lng': 78.3556}, 'southwest': {'lat': 17.4005921, 'lng': 78.3257251}}, 'location': {'lat': 17.4107978, 'lng': 78.341552}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4271809, 'lng': 78.3556}, 'southwest': {'lat': 17.4005921, 'lng': 78.3257251}}}, 'place_id': 'ChIJ2Qs--H-TyzsRBNoxJwNQx_0', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.4107978, 78.341552)"
₹ 1 Lac,"4 BHK Apartment for rent in Stone Valley, Banjara Hills, NH 9 3500 sqft",,,,,17.416125,78.437096,,,,,,," Stone Valley, Banjara Hills, NH 9, Hyderabad","[{'address_components': [{'long_name': 'No. 8-2', 'short_name': 'No. 8-2', 'types': ['subpremise']}, {'long_name': '416', 'short_name': '416', 'types': ['street_number']}, {'long_name': 'Road Number 4', 'short_name': 'Rd Number 4', 'types': ['route']}, {'long_name': 'Green Valley', 'short_name': 'Green Valley', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Banjara Hills', 'short_name': 'Banjara Hills', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500034', 'short_name': '500034', 'types': ['postal_code']}], 'formatted_address': 'No. 8-2, 416, Rd Number 4, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India', 'geometry': {'location': {'lat': 17.4213695, 'lng': 78.44007909999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 17.42271848029151, 'lng': 78.4414280802915}, 'southwest': {'lat': 17.4200205197085, 'lng': 78.4387301197085}}}, 'partial_match': True, 'place_id': 'ChIJ0QMAlC2XyzsRyrTnfRz3L58', 'plus_code': {'compound_code': 'CCCR+G2 Banjara Hills, Hyderabad, Telangana, India', 'global_code': '7J9WCCCR+G2'}, 'types': ['establishment', 'point_of_interest']}]","(17.4213695, 78.44007909999999)"
"₹ 13,000","1 BHK Apartment for rent in Anjaneyanagar Colony, Boduppal",Unfurnished,Bachelors/Family,1,From Mar '20,78.5795698,17.407929,,2 out of 4 Floors,,,,," Anjaneyanagar Colony, Boduppal, Hyderabad","[{'address_components': [{'long_name': 'Anjaneyanagar Colony', 'short_name': 'Anjaneyanagar Colony', 'types': ['political', 'sublocality', 'sublocality_level_3']}, {'long_name': 'Bhagya Nagar Colony', 'short_name': 'Bhagya Nagar Colony', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Boduppal', 'short_name': 'Boduppal', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500092', 'short_name': '500092', 'types': ['postal_code']}], 'formatted_address': 'Anjaneyanagar Colony, Bhagya Nagar Colony, Boduppal, Hyderabad, Telangana 500092, India', 'geometry': {'bounds': {'northeast': {'lat': 17.409482, 'lng': 78.5817718}, 'southwest': {'lat': 17.4069634, 'lng': 78.57847819999999}}, 'location': {'lat': 17.407929, 'lng': 78.5795698}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4095716802915, 'lng': 78.5817718}, 'southwest': {'lat': 17.4068737197085, 'lng': 78.57847819999999}}}, 'place_id': 'ChIJXY7ZpseeyzsRWFRJNcsz1Kg', 'types': ['political', 'sublocality', 'sublocality_level_3']}]","(17.407929, 78.5795698)"
"₹ 8,000",2 BHK House for rent in Badangpet 1350 sqft,Semi-Furnished,Family,2,Immediately,78.5253226,17.3052765,1,Ground out of 1 Floor,North - East,,1 Covered,Same Premise," Badangpet, Hyderabad","[{'address_components': [{'long_name': 'Badangpet', 'short_name': 'Badangpet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Badangpet, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.3156509, 'lng': 78.5502709}, 'southwest': {'lat': 17.2939961, 'lng': 78.5147872}}, 'location': {'lat': 17.3052765, 'lng': 78.5253226}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.3156509, 'lng': 78.5502709}, 'southwest': {'lat': 17.2939961, 'lng': 78.5147872}}}, 'place_id': 'ChIJx6JzAjaiyzsRONTfUD4FmKs', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.3052765, 78.5253226)"
"₹ 10,000",2 BHK House for rent in Dammaiguda 2450 sqft,Unfurnished,Bachelors,2,Immediately,18.011993408203125,79.56898498535156,1,Ground out of 2 Floors,East,Main Road,,," Dammaiguda, Hyderabad","[{'address_components': [{'long_name': 'Dammaiguda', 'short_name': 'Dammaiguda', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Secunderabad', 'short_name': 'SC', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500083', 'short_name': '500083', 'types': ['postal_code']}], 'formatted_address': 'Dammaiguda, Secunderabad, Telangana 500083, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5127639, 'lng': 78.61575189999999}, 'southwest': {'lat': 17.485314, 'lng': 78.5838543}}, 'location': {'lat': 17.5003026, 'lng': 78.5938192}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.5127639, 'lng': 78.61575189999999}, 'southwest': {'lat': 17.485314, 'lng': 78.5838543}}}, 'place_id': 'ChIJ3RL_cumcyzsRKDZmcgzc1oM', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.5003026, 78.5938192)"
"₹ 9,000",2 BHK House for rent in Santosh Nagar 1500 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.34648323059082,78.50495147705078,1,2 out of 3 Floors,South -West,,,," Santosh Nagar, Hyderabad","[{'address_components': [{'long_name': 'Santosh Nagar', 'short_name': 'Santosh Nagar', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Santosh Nagar, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.352311, 'lng': 78.5153449}, 'southwest': {'lat': 17.3406559, 'lng': 78.5007353}}, 'location': {'lat': 17.3472352, 'lng': 78.5083082}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.352311, 'lng': 78.5153449}, 'southwest': {'lat': 17.3406559, 'lng': 78.5007353}}}, 'place_id': 'ChIJQQeTEHKYyzsRpX4NlOBr6vo', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.3472352, 78.5083082)"
