price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,facing,availability,car parking,balcony,owner resides,overlooking
"₹ 50,000",3 BHK Apartment for rent in Thiruvanmiyur 1900 sqft,12.983258247375488,80.26066589355469,1 out of 3 Floors,Semi-Furnished,Bachelors,3,East,Immediately,,2,,"Garden/Park, Main Road"
"₹ 13,500",2 BHK House for rent in Karayanchavadi 1550 sqft,13.049006462097168,80.11026000976562,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,West,Immediately,2 Open,2,,"Garden/Park, Main Road"
"₹ 9,500","2 BHK Apartment for rent in Chromepet, GST Road 860 sqft",,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 13,500",2 BHK House for rent in Kumananchavadi 1200 sqft,,,,Unfurnished,Bachelors/Family,2,,Immediately,2 Covered,,,
"₹ 30,000","3 BHK Apartment for rent in Ram Nagar South Extension, Madipakkam 1420 sqft",12.963465690612793,80.20929718017578,1 out of 2 Floors,Semi-Furnished,Bachelors,2,East,From Mar '20,,,,Main Road
"₹ 17,000",3 BHK Builder Floor for rent in Alwarthirunagar 1200 sqft,13.043974876403809,80.1837158203125,2 out of 2 Floors,Unfurnished,Bachelors/Family,3,South,Immediately,,2,,
"₹ 75,000","4 BHK House for rent in Neelankarai, E Coast Road 3600 sqft",,,Ground out of 1 Floor,Semi-Furnished,Family,4,North,Immediately,"1 Covered, 1 Open",2,,Garden/Park
"₹ 75,000","4 BHK House for rent in Palavakkam, E Coast Road 3300 sqft",,,Ground out of 1 Floor,Semi-Furnished,Family,4,North,Immediately,2 Covered,2,,Garden/Park
"₹ 12,000",3 BHK House for rent in Poonamalle 1500 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,North,Immediately,1 Covered,,,Main Road
"₹ 30,000","3 BHK Builder Floor for rent in Chromepet, GST Road 1560 sqft",,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,1 Covered,3,,
"₹ 8,950","2 BHK Service Apartment for rent in Bollineni Hillside Phase II, Sholinganallur 1035 sqft",,,,,,,,,,,,
"₹ 17,000","1 BHK Apartment for rent in Prestige Bella Vista, Iyyappanthangal",13.039969,80.131572,,,,,,,,,,
"₹ 20,000","2 BHK Apartment for rent in Chitra Residential Complex, Choolaimedu High Road 950 sqft",13.0655026414511,80.2307519000358,,,,,,,,,,
"₹ 10,000",2 BHK House for rent in Madipakkam 800 sqft,,,,Unfurnished,Bachelors/Family,2,North - East,Immediately,,,,Main Road
"₹ 15,500",2 BHK House for rent in Thiruvanmiyur 1000 sqft,12.983258247375488,80.26066589355469,1 out of 1 Floor,Unfurnished,Bachelors,2,East,Immediately,,1,,"Garden/Park, Pool, Main Road"
"₹ 25,000",3 BHK Apartment for rent in Kandanchavadi 1350 sqft,12.965120315551758,80.24398040771484,4 out of 11 Floors,Semi-Furnished,Bachelors,3,North,Immediately,1 Covered,1,,"Garden/Park, Pool, Main Road"
"₹ 32,000","3 BHK Builder Floor for rent in Ashok Nagar, Jawaharlal Nehru Road 1250 sqft",13.0358667373657,80.2116470336914,2 out of 2 Floors,Furnished,Bachelors/Family,3,North,Immediately,1 Open,,,Main Road
"₹ 52,000","3 BHK House for rent in Chaitanya Nest, Rathna Nagar, Alwarpet 1600 sqft",13.032589137459,80.2443099088954,,,,,,,,,,
"₹ 16,000","3 BHK Apartment for rent in Ullagaram, Pallavaram-Thuraipakkam Road 1150 sqft",12.944840431213379,80.18022918701172,3 out of 3 Floors,Semi-Furnished,Bachelors,3,West,Immediately,,3,,"Garden/Park, Main Road"
"₹ 13,000",2 BHK Builder Floor for rent in Semmancheri 605 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,From Feb '20,,,,
"₹ 16,000","2 BHK House for rent in Mannady, George Town, North Beach Road 1000 sqft",,,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 12,000","2 BHK Apartment for rent in Zamin Pallavaram, Pallavaram 833 sqft",,,2 out of 2 Floors,Semi-Furnished,Family,2,North,Immediately,,,,Main Road
"₹ 10,000","2 BHK Apartment for rent in P.N.Palayam, Sithalapakkam",12.890511512756348,80.20197296142578,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,North,Immediately,,1,,"Garden/Park, Main Road"
₹ 1.3 Lac,"3 BHK Apartment for rent in TVH Quadrant, Adyar, Sardar Patel Road 2900 sqft",13.00400493,80.25728858,,,,,,,,,,
"₹ 25,000",2 BHK Builder Floor for rent in Thiruvanmiyur 1100 sqft,12.982370376586914,80.26168060302734,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,1 Open,1,,Main Road
"₹ 40,000","3 BHK Apartment for rent in Radiance Mandarin, Thoraipakkam 1829 sqft",12.9489351464908,80.2402037612104,,,,,,,,,,
"₹ 15,000","2 BHK House for rent in Moovar Nagar, Pozhichalur 1000 sqft",,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 11,000","2 BHK House for rent in Nesamani Nagar, Perumbakkam 1100 sqft",12.898144721984863,80.19081115722656,Ground out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 40,000",3 BHK Apartment for rent in Kottivakkam 2400 sqft,12.969216346740723,80.2613754272461,1 out of 2 Floors,Semi-Furnished,Bachelors,3,South,Immediately,,3,,"Garden/Park, Main Road"
"₹ 22,000","3 BHK Villa for rent in Geo Positive Vibes, Rajiv Nagar-Perungudi 1575 sqft",12.9589726608641,80.2347463054019,,,,,,,,,,
"₹ 8,500","1 BHK Builder Floor for rent in Jawahar Nagar, Jafferkhanpet",,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,East,From Mar '20,,,,Main Road
₹ 2 Lac,4 BHK Builder Floor for rent in Nungambakkam 4200 sqft,,,3 out of 4 Floors,Furnished,Bachelors/Family,5,South,Immediately,3 Covered,4,,Main Road
"₹ 10,000",3 BHK House for rent in Guduvancheri 800 sqft,,,1 out of 1 Floor,Unfurnished,Bachelors/Family,3,,Immediately,,,,
"₹ 8,000",1 BHK House for rent in Hasthinapuram,13.045849800109863,80.2005844116211,Ground out of 2 Floors,Unfurnished,Bachelors,2,North,Immediately,,,,
"₹ 5,500","1 BHK House for rent in Goparasa Nallur, Kattupakkam",,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,2,North - East,Immediately,,,,
"₹ 70,000","4 BHK Villa for rent in Arihant Villa Viviana Phase II, Maraimalai Nagar 2000 sqft",,,,,,,,,,,,
"₹ 20,000","2 BHK House for rent in Kasturibai Nagar, Adyar 1200 sqft",,,1 out of 1 Floor,Unfurnished,Family,1,,Immediately,1 Covered,2,,
"₹ 18,000",3 BHK Villa for rent in Sriperumbudur 1487 sqft,,,,Semi-Furnished,Bachelors,3,East,Immediately,1 Covered,1,,Main Road
"₹ 60,000","2 BHK Apartment for rent in Indira Nagar, Adyar, Sardar Patel Road 1400 sqft",12.9982541255955,80.2544976420921,,,,,,,,,,
"₹ 17,000",2 BHK Apartment for rent in Current location 800 sqft,12.943422317504883,80.1756362915039,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,2,,
"₹ 42,000",3 BHK Builder Floor for rent in Thiruvanmiyur 1650 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,,1,,Garden/Park
"₹ 8,500","2 BHK Apartment for rent in Arun Excello Compact Homes Narmada, Singaperumal Koil, Tiruchi Chennai Highway",12.76894,79.987401,,,,,,,,,,
"₹ 19,000","2 BHK House for rent in Karthikapuram, Madipakkam 920 sqft",12.9625242,80.1919318,,,,,,,,,,
"₹ 15,000",2 BHK Villa for rent in Ayappakkam 1100 sqft,,,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 75,000",4 BHK Builder Floor for rent in Kotturpuram 2300 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,South,Immediately,3 Covered,3,,Garden/Park
"₹ 24,000",3 BHK House for rent in Arumbakkam opposite to CMBT 1200 sqft,,,Ground out of 2 Floors,Unfurnished,Bachelors,2,,Immediately,,,Same Premise,
"₹ 22,000","2 BHK Apartment for rent in Moulivakkam, Moulivakkam 850 sqft",13.069345474243164,80.20879364013672,1 out of 2 Floors,Unfurnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 26,500","2 BHK House for rent in Adyar, Sardar Patel Road 960 sqft",,,1 out of 1 Floor,Unfurnished,Family,2,North,Immediately,1 Covered,,Same Premise,
"₹ 6,500",1 BHK House for rent in Poonamalle,,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 30,000",2 BHK Builder Floor for rent in Kilpauk 1100 sqft,,,3 out of 5 Floors,Semi-Furnished,Family,2,East,Immediately,1 Covered,1,,
"₹ 20,000","2 BHK Apartment for rent in Sembiyam, Perambur 650 sqft",13.111992835998535,80.23818969726562,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,South - East,Immediately,"2 Covered, 2 Open",,,"Garden/Park, Main Road"
"₹ 36,000","3 BHK Apartment for rent in Alliance Orchid Springs, Agraharam-Korattur 2400 sqft",13.1266891,80.1542364,,,,,,,,,,
"₹ 11,000","2 BHK House for rent in Padur, Old Mahabalipuram Road 960 sqft",,,2 out of 2 Floors,Semi-Furnished,Family,2,North,Immediately,,,Same Premise,Main Road
₹ 10 Lac,"1 BHK Apartment for rent in Shenoy Nagar, PH Road",,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 8,000","1 BHK Builder Floor for rent in Maduvinkarai, Guindy",12.999390602111816,80.21183776855469,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,1,South,Immediately,,1,,
"₹ 10,500","3 BHK House for rent in Villivakkam, Jawaharlal Nehru Road 1200 sqft",,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 11,000",2 BHK Apartment for rent in New Perungalathur 966 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors,2,East,Immediately,1 Covered,1,,
"₹ 70,000",3 BHK Apartment for rent in Alwarpet 2100 sqft,13.032719612121582,80.25003051757812,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,,Immediately,,2,,
"₹ 21,000","3 BHK Apartment for rent in Neelankarai, E Coast Road 1538 sqft",,,2 out of 2 Floors,Semi-Furnished,Bachelors,3,North,Immediately,,1,,Main Road
"₹ 26,000","2 BHK House for rent in Aminjikarai, PH Road 1200 sqft",13.061135292053223,80.19329833984375,1 out of 1 Floor,Unfurnished,Bachelors,2,North,Immediately,,1,,"Garden/Park, Main Road"
"₹ 6,000",1 BHK Builder Floor for rent in Chettyaragram,,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 22,500","2 BHK Builder Floor for rent in Chetpet, PH Road 950 sqft",,,1 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 20,000","3 BHK Apartment for rent in Urban Tree Oxygen, Perumbakkam 1548 sqft",12.893219520582,80.2014634432529,,,,,,,,,,
"₹ 15,000",3 BHK Apartment for rent in Medavakkam 1250 sqft,,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 50,000","3 BHK Apartment for rent in Chaitanya Fairhome, Kodambakkam 1850 sqft",13.0464962,80.219393,,,,,,,,,,
"₹ 20,000",3 BHK Villa for rent in Vandalur 2400 sqft,,,,Furnished,Bachelors/Family,3,North,Immediately,1 Covered,3,,Main Road
"₹ 6,500","1 BHK House for rent in Peravallur, Perambur",13.117859840393066,80.2315673828125,Ground out of 1 Floor,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 9,000",2 BHK Apartment for rent in Guduvancheri 800 sqft,,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 12,000",3 BHK House for rent in Mangadu 1200 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 55,000",3 BHK Builder Floor for rent in Thiruvanmiyur 1850 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,2 Covered,2,,
"₹ 16,500","3 BHK Apartment for rent in VGN Southern Avenue, Kattankulathur, GST Road 1228 sqft",12.819294,80.028068,,,,,,,,,,
"₹ 10,000","2 BHK House for rent in Ullagaram, Pallavaram-Thuraipakkam Road 800 sqft",,,,Unfurnished,Bachelors/Family,1,East,Immediately,,,,
"₹ 14,000","2 BHK House for rent in Arumbakkam, Jawaharlal Nehru Road 750 sqft",13.07168960571289,80.21044921875,Ground out of 2 Floors,Unfurnished,Bachelors/Family,2,East,Immediately,1 Open,,,
"₹ 15,000",3 BHK Apartment for rent in Siruseri 1350 sqft,,,3 out of 7 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,,1,,
"₹ 35,000",3 BHK Apartment for rent in Kottivakkam 1650 sqft,12.969216346740723,80.2613754272461,1 out of 2 Floors,Semi-Furnished,Bachelors,3,North,Immediately,,1,,
"₹ 21,000",2 BHK Apartment for rent in Kottivakkam 1210 sqft,12.969216346740723,80.2613754272461,1 out of 2 Floors,Semi-Furnished,Bachelors,2,East,Immediately,,1,,
"₹ 55,000","3 BHK Apartment for rent in Appaswamy Trellis, Vadapalani 1891 sqft",13.050149,80.211256,,,,,,,,,,
"₹ 15,000","1 BHK House for rent in Mettuppalayam, Ashok Nagar",13.063374519348145,80.21894836425781,1 out of 2 Floors,Unfurnished,Bachelors,1,North,Immediately,,,,Garden/Park
"₹ 27,500",2 BHK House for rent in Anna Nagar West 1250 sqft,13.086897850036621,80.20236206054688,1 out of 1 Floor,Unfurnished,Bachelors/Family,2,North,From Mar '20,,,,Main Road
"₹ 45,000",4 BHK Apartment for rent in Old Mahabalipuram Road 2451 sqft,,,9 out of 29 Floors,Semi-Furnished,Bachelors/Family,4,East,Immediately,,2,,Garden/Park
"₹ 32,000",2 BHK Builder Floor for rent in Mylapore 1300 sqft,,,1 out of 2 Floors,Semi-Furnished,Family,2,North,Immediately,1 Covered,1,,Main Road
"₹ 9,000","1 BHK House for rent in Tambaram West, Tambaram, Chennai Bypass Road",12.935771942138672,80.09375762939453,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 85,000","3 BHK Apartment for rent in MRC Nagar, Raja Annamalai Puram",13.019593238830566,80.27200317382812,8 out of 13 Floors,Semi-Furnished,Bachelors,3,East,Immediately,,2,,Main Road
"₹ 41,000",2 BHK Builder Floor for rent in Nungambakkam 1200 sqft,,,1 out of 2 Floors,Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 13,000",2 BHK Builder Floor for rent in Velachery 750 sqft,12.985095977783203,80.22810363769531,1 out of 2 Floors,Semi-Furnished,Bachelors,2,West,Immediately,,2,,Main Road
"₹ 20,000",2 BHK Apartment for rent in Kodambakkam 1000 sqft,13.050009727478027,80.22175598144531,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,2,North,Immediately,1 Open,,,
"₹ 12,000",2 BHK House for rent in Manapakkam 750 sqft,,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 10,500","1 BHK House for rent in Kondithope, George Town",,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 30,000",3 BHK Apartment for rent in Thiruvanmiyur 1400 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors,2,West,Immediately,,1,,Main Road
"₹ 16,500","2 BHK Apartment for rent in The Ark, Old Mahabalipuram Road 1103 sqft",12.858,80.229549,,,,,,,,,,
₹ 5 Lac,"2 BHK Apartment for rent in Krishna Pallavaram, Pallavaram 950 sqft",,,,,,,,,,,,
"₹ 7,500","2 BHK Apartment for rent in VGN Brixton, Irungattukottai 900 sqft",13.005549,79.987092,,,,,,,,,,
"₹ 23,000",2 BHK Apartment for rent in Thoraipakkam 750 sqft,,,4 out of 11 Floors,Semi-Furnished,Bachelors,2,East,Immediately,,1,,Garden/Park
"₹ 4,500",1 BHK House for rent in KILNALLATHUR,,,Ground out of 2 Floors,Semi-Furnished,Bachelors/Family,1,South,From Apr '20,1 Covered,,,Garden/Park
"₹ 16,000",2 BHK Builder Floor for rent in Kandanchavadi 900 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 28,000",3 BHK Apartment for rent in Velachery 1450 sqft,13.047353744506836,80.229736328125,1 out of 4 Floors,Semi-Furnished,Bachelors,3,North - West,Immediately,,1,,Main Road
"₹ 35,000",3 BHK Apartment for rent in Thoraipakkam 1450 sqft,,,4 out of 9 Floors,Semi-Furnished,Bachelors,3,West,Immediately,,1,,Main Road
"₹ 17,500",2 BHK House for rent in Kottivakkam 1250 sqft,13.047587394714355,80.23013305664062,Ground out of 2 Floors,Semi-Furnished,Bachelors,2,South - East,Immediately,,,,Main Road
"₹ 23,000",2 BHK House for rent in Kandanchavadi 1000 sqft,12.964101791381836,80.2448501586914,1 out of 3 Floors,Furnished,Bachelors,3,North,Immediately,,2,,Main Road
"₹ 30,000",3 BHK Apartment for rent in Thiruvanmiyur 1250 sqft,12.983258247375488,80.26066589355469,2 out of 4 Floors,Unfurnished,Bachelors,2,,Immediately,,1,,
"₹ 7,000",2 BHK House for rent in Pudur 600 sqft,13.13712215423584,80.15959930419922,Ground out of 1 Floor,Unfurnished,Family,1,East,Immediately,,,,
"₹ 8,500","2 BHK Apartment for rent in Tambaram West, Tambaram, Chennai Bypass Road 900 sqft",,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,1 Covered,,,
"₹ 30,000",3 BHK Apartment for rent in Thiruvanmiyur 1450 sqft,12.983258247375488,80.26066589355469,1 out of 4 Floors,Semi-Furnished,Bachelors,3,West,Immediately,,1,,Main Road
"₹ 20,000",2 BHK Builder Floor for rent in Thiruvanmiyur 700 sqft,12.954427719116211,80.13966369628906,1 out of 3 Floors,Unfurnished,Bachelors,2,East,Immediately,,,,Main Road
"₹ 27,000",3 BHK Apartment for rent in Thiruvanmiyur 1400 sqft,12.983258247375488,80.26066589355469,5 out of 10 Floors,Unfurnished,Bachelors,2,South,Immediately,,1,,Garden/Park
"₹ 22,000",2 BHK Apartment for rent in Perungudi 1200 sqft,12.966734886169434,80.24443054199219,1 out of 2 Floors,Semi-Furnished,Bachelors,2,South,Immediately,,1,,Garden/Park
"₹ 9,000","1 BHK Builder Floor for rent in Jai Nagar, Valasaravakkam",,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
₹ 5 Lac,"2 BHK Apartment for rent in Old Pallavaram, Alandur 900 sqft",12.955521583557129,80.1680679321289,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 12,000",2 BHK House for rent in default 1350 sqft,13.13231086730957,80.127197265625,Ground out of 1 Floor,Furnished,Family,2,North - East,Immediately,"1 Covered, 1 Open",1,Same Premise,"Garden/Park, Main Road"
"₹ 40,000","3 BHK House for rent in Ramapuram, PH Road 1600 sqft",13.063374519348145,80.2188720703125,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,North - East,Immediately,1 Covered,2,,Garden/Park
"₹ 9,000",2 BHK House for rent in Perambur 800 sqft,13.110247611999512,80.23519134521484,Ground out of 1 Floor,Unfurnished,Bachelors,2,East,Immediately,,,,
"₹ 4,200",1 BHK House for rent in Tiruvallur,,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 7,000",Studio Apartment for rent in Maxworth Nagar,,,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 18,000",2 BHK Builder Floor for rent in Velachery 2400 sqft,12.97907829284668,80.21918487548828,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 12,000",3 BHK Villa for rent in Rathinamangalam 1100 sqft,,,,Semi-Furnished,Bachelors,2,North,Immediately,1 Covered,1,,"Garden/Park, Pool, Main Road"
"₹ 20,000","4 BHK House for rent in Grand Ellora, Navalur 2400 sqft",12.8434888734704,80.2071763112055,,,,,,,,,,
"₹ 70,000","3 BHK Builder Floor for rent in R.A Puram, Mandaiveli 2200 sqft",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,1 Covered,3,,
"₹ 12,000","2 BHK House for rent in Temple View Royal Apartment, Thiruverkkadu 995 sqft",13.0716786064756,80.1176445859236,,,,,,,,,,
"₹ 17,000",3 BHK Builder Floor for rent in Medavakkam 990 sqft,,,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,1 Covered,2,,
"₹ 33,000",3 BHK Builder Floor for rent in Thiruvanmiyur 1700 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,West,Immediately,1 Covered,1,,Garden/Park
"₹ 9,500","2 BHK Builder Floor for rent in Thiruvika Nagar, Pulianthope 900 sqft",,,1 out of 2 Floors,Unfurnished,Bachelors,2,,Immediately,,1,,Main Road
"₹ 40,000","3 BHK Apartment for rent in TVH Ouranya Bay, Padur, Old Mahabalipuram Road 2084 sqft",12.81189,80.230213,,,,,,,,,,
"₹ 85,000",4 BHK Apartment for rent in Gopalapuram 2800 sqft,13.050081253051758,80.25762939453125,2 out of 4 Floors,Unfurnished,Bachelors/Family,3,,Immediately,,2,,
"₹ 7,000",2 BHK House for rent in Ambattur 700 sqft,,,,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 15,000",2 BHK House for rent in Kolathur 1000 sqft,,,1 out of 1 Floor,Unfurnished,Family,2,,Immediately,,1,,
"₹ 8,000","2 BHK Apartment for rent in Akshaya Today, Kelambakkam, Old Mahabalipuram Road 650 sqft",12.776059,80.214077,,,,,,,,,,
"₹ 10,500",2 BHK House for rent in Ayanavaram 650 sqft,13.093073314692987,80.24593923315801,1 out of 2 Floors,Unfurnished,Family,2,North,Immediately,,2,Same Premise,Main Road
"₹ 25,000",3 BHK House for rent in Besant Nagar 1100 sqft,12.99822998046875,80.2682876586914,Ground out of 2 Floors,Semi-Furnished,Bachelors,2,South,Immediately,,,,"Garden/Park, Main Road"
"₹ 17,000",2 BHK House for rent in Kannathur Reddy Kuppam 500 sqft,,,16 out of 22 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 35,000",3 BHK Villa for rent in Kottivakkam 2150 sqft,12.969216346740723,80.2613754272461,,Semi-Furnished,Bachelors/Family,3,East,Immediately,,3,,"Garden/Park, Main Road"
"₹ 25,000","3 BHK Apartment for rent in Lancor Abode Valley, Potheri, Kattankulathur 1200 sqft",12.817382,80.040285,,,,,,,,,,
"₹ 13,500","2 BHK House for rent in Aminjikarai, PH Road 570 sqft",13.079357147216797,80.21466064453125,Ground out of 1 Floor,Unfurnished,Bachelors,1,North - East,Immediately,,,,Main Road
